date,category,value
1983.9165,Star,0
1983.91376,Other,114
1983.91376,Star,0
1983.91102,Other,110
1983.91102,Star,0
1983.90828,Other,110
1983.90828,Star,0
1983.90554,Other,109
1983.90554,Star,0
1983.90281,Other,109
1983.90281,Star,0
1983.90007,Other,109
1983.90007,Star,0
1983.89733,Other,109
1983.89733,Star,0
1983.89459,Other,109
1983.89459,Star,0
1983.89185,Other,108
1983.89185,Star,0
1983.88912,Other,109
1983.88912,Star,0
1983.88638,Other,109
1983.88638,Star,0
1983.88364,Other,109
1983.88364,Star,0
1983.8809,Other,109
1983.8809,Star,0
1983.87817,Other,110
1983.87817,Star,0
1983.87543,Other,108
1983.87543,Star,0
1983.87269,Other,109
1983.87269,Star,0
1983.86995,Other,109
1983.86995,Star,0
1983.86721,Other,109
1983.86721,Star,0
1983.86448,Other,109
1983.86448,Star,0
1983.86174,Other,109
1983.86174,Star,0
1983.859,Other,109
1983.859,Star,0
1983.85626,Other,109
1983.85626,Star,0
1983.85352,Other,109.9
1983.85352,Star,0
1983.85079,Other,110
1983.85079,Star,0
1983.84805,Other,109.9
1983.84805,Star,0
1983.84531,Other,110
1983.84531,Star,0
1983.84257,Other,110
1983.84257,Star,0
1983.83984,Other,111
1983.83984,Star,0
1983.8371,Other,111
1983.8371,Star,0
1983.83436,Other,110.9
1983.83436,Star,0
1983.83162,Other,111
1983.83162,Star,0
1983.82888,Other,111
1983.82888,Star,0
1983.82615,Other,113
1983.82615,Star,0
1983.82341,Other,112
1983.82341,Star,0
1983.82067,Other,112
1983.82067,Star,0
1983.81793,Other,112
1983.81793,Star,0
1983.8152,Other,112
1983.8152,Star,0
1983.81246,Other,112.1
1983.81246,Star,0
1983.80972,Other,112
1983.80972,Star,0
1983.80698,Other,112
1983.80698,Star,0
1983.80424,Other,113
1983.80424,Star,0
1983.80151,Other,111
1983.80151,Star,0
1983.79877,Other,108.9
1983.79877,Star,0
1983.79603,Other,109.9
1983.79603,Star,0
1983.79329,Other,110.1
1983.79329,Star,0
1983.79055,Other,111.1
1983.79055,Star,0
1983.78782,Other,111
1983.78782,Star,0
1983.78508,Other,111
1983.78508,Star,0
1983.78234,Other,109
1983.78234,Star,0
1983.7796,Other,109
1983.7796,Star,0
1983.77687,Other,109
1983.77687,Star,0
1983.77413,Other,110
1983.77413,Star,0
1983.77139,Other,110
1983.77139,Star,0
1983.76865,Other,111
1983.76865,Star,0
1983.76591,Other,111
1983.76591,Star,0
1983.76318,Other,111
1983.76318,Star,0
1983.76044,Other,110.9
1983.76044,Star,0
1983.7577,Other,109
1983.7577,Star,0
1983.75496,Other,109
1983.75496,Star,0
1983.75222,Other,109.1
1983.75222,Star,0
1983.74949,Other,110
1983.74949,Star,0
1983.74675,Other,111
1983.74675,Star,0
1983.74401,Other,111
1983.74401,Star,0
1983.74127,Other,109
1983.74127,Star,0
1983.73854,Other,111.1
1983.73854,Star,0
1983.7358,Other,111
1983.7358,Star,0
1983.73306,Other,112
1983.73306,Star,0
1983.73032,Other,112
1983.73032,Star,0
1983.72758,Other,112
1983.72758,Star,0
1983.72485,Other,114
1983.72485,Star,0
1983.72211,Other,112.9
1983.72211,Star,0
1983.71937,Other,113
1983.71937,Star,0
1983.71663,Other,113
1983.71663,Star,0
1983.71389,Other,118
1983.71389,Star,0
1983.71116,Other,118
1983.71116,Star,0
1983.70842,Other,117
1983.70842,Star,0
1983.70568,Other,117.9
1983.70568,Star,0
1983.70294,Other,118
1983.70294,Star,0
1983.70021,Other,116
1983.70021,Star,0
1983.69747,Other,116
1983.69747,Star,0
1983.69473,Other,117
1983.69473,Star,0
1983.69199,Other,118
1983.69199,Star,0
1983.68925,Other,118
1983.68925,Star,0
1983.68652,Other,115.9
1983.68652,Star,0
1983.68378,Other,116.1
1983.68378,Star,0
1983.68104,Other,114
1983.68104,Star,0
1983.6783,Other,116
1983.6783,Star,0
1983.67556,Other,117
1983.67556,Star,0
1983.67283,Other,117
1983.67283,Star,0
1983.67009,Other,116
1983.67009,Star,0
1983.66735,Other,115.9
1983.66735,Star,0
1983.66461,Other,116.1
1983.66461,Star,0
1983.66188,Other,115
1983.66188,Star,0
1983.65914,Other,112.9
1983.65914,Star,0
1983.6564,Other,113
1983.6564,Star,0
1983.65366,Other,115
1983.65366,Star,0
1983.65092,Other,115
1983.65092,Star,0
1983.64819,Other,116
1983.64819,Star,0
1983.64545,Other,114
1983.64545,Star,0
1983.64271,Other,114
1983.64271,Star,0
1983.63997,Other,113.1
1983.63997,Star,0
1983.63723,Other,113
1983.63723,Star,0
1983.6345,Other,114.9
1983.6345,Star,0
1983.63176,Other,117.1
1983.63176,Star,0
1983.62902,Other,116
1983.62902,Star,0
1983.62628,Other,117
1983.62628,Star,0
1983.62355,Other,114.9
1983.62355,Star,0
1983.62081,Other,115.1
1983.62081,Star,0
1983.61807,Other,115
1983.61807,Star,0
1983.61533,Other,116
1983.61533,Star,0
1983.61259,Other,116
1983.61259,Star,0
1983.60986,Other,117
1983.60986,Star,0
1983.60712,Other,121
1983.60712,Star,0
1983.60438,Other,117
1983.60438,Star,0
1983.60164,Other,115.9
1983.60164,Star,0
1983.5989,Other,116.1
1983.5989,Star,0
1983.59617,Other,116
1983.59617,Star,0
1983.59343,Other,116
1983.59343,Star,0
1983.59069,Other,116
1983.59069,Star,0
1983.58795,Other,116
1983.58795,Star,0
1983.58522,Other,117
1983.58522,Star,0
1983.58248,Other,117
1983.58248,Star,0
1983.57974,Other,116.9
1983.57974,Star,0
1983.577,Other,117
1983.577,Star,0
1983.57426,Other,117.1
1983.57426,Star,0
1983.57153,Other,117
1983.57153,Star,0
1983.56879,Other,117
1983.56879,Star,0
1983.56605,Other,118
1983.56605,Star,0
1983.56331,Other,116.9
1983.56331,Star,0
1983.56057,Other,119
1983.56057,Star,0
1983.55784,Other,120
1983.55784,Star,0
1983.5551,Other,120
1983.5551,Star,0
1983.55236,Other,120
1983.55236,Star,0
1983.54962,Other,120
1983.54962,Star,0
1983.54689,Other,118
1983.54689,Star,0
1983.54415,Other,116.1
1983.54415,Star,0
1983.54141,Other,116
1983.54141,Star,0
1983.53867,Other,116
1983.53867,Star,0
1983.53593,Other,116
1983.53593,Star,0
1983.5332,Other,116
1983.5332,Star,0
1983.53046,Other,115.9
1983.53046,Star,0
1983.52772,Other,114
1983.52772,Star,0
1983.52498,Other,114.1
1983.52498,Star,0
1983.52225,Other,114
1983.52225,Star,0
1983.51951,Other,114
1983.51951,Star,0
1983.51677,Other,114
1983.51677,Star,0
1983.51403,Other,112
1983.51403,Star,0
1983.51129,Other,112.9
1983.51129,Star,0
1983.50856,Other,113.9
1983.50856,Star,0
1983.50582,Other,112.1
1983.50582,Star,0
1983.50308,Other,112.1
1983.50308,Star,0
1983.50034,Other,114
1983.50034,Star,0
1983.4976,Other,114
1983.4976,Star,0
1983.49487,Other,111
1983.49487,Star,0
1983.49213,Other,111
1983.49213,Star,0
1983.48939,Other,112
1983.48939,Star,0
1983.48665,Other,109
1983.48665,Star,0
1983.48392,Other,107
1983.48392,Star,0
1983.48118,Other,107
1983.48118,Star,0
1983.47844,Other,107
1983.47844,Star,0
1983.4757,Other,110
1983.4757,Star,0
1983.47296,Other,111
1983.47296,Star,0
1983.47023,Other,111.1
1983.47023,Star,0
1983.46749,Other,112.1
1983.46749,Star,0
1983.46475,Other,110
1983.46475,Star,0
1983.46201,Other,110
1983.46201,Star,0
1983.45927,Other,109
1983.45927,Star,0
1983.45654,Other,109
1983.45654,Star,0
1983.4538,Other,109
1983.4538,Star,0
1983.45106,Other,109
1983.45106,Star,0
1983.44832,Other,107
1983.44832,Star,0
1983.44559,Other,107
1983.44559,Star,0
1983.44285,Other,109
1983.44285,Star,0
1983.44011,Other,109
1983.44011,Star,0
1983.43737,Other,109.9
1983.43737,Star,0
1983.43463,Other,109.9
1983.43463,Star,0
1983.4319,Other,111
1983.4319,Star,0
1983.42916,Other,109
1983.42916,Star,0
1983.42642,Other,109
1983.42642,Star,0
1983.42368,Other,109
1983.42368,Star,0
1983.42094,Other,109
1983.42094,Star,0
1983.41821,Other,109
1983.41821,Star,0
1983.41547,Other,109.1
1983.41547,Star,0
1983.41273,Other,109.1
1983.41273,Star,0
1983.40999,Other,109
1983.40999,Star,0
1983.40726,Other,110
1983.40726,Star,0
1983.40452,Other,110
1983.40452,Star,0
1983.40178,Other,110
1983.40178,Star,0
1983.39904,Other,110
1983.39904,Star,0
1983.3963,Other,106
1983.3963,Star,0
1983.39357,Other,106
1983.39357,Star,0
1983.39083,Other,106
1983.39083,Star,0
1983.38809,Other,107
1983.38809,Star,0
1983.38535,Other,107.9
1983.38535,Star,0
1983.38261,Other,107.9
1983.38261,Star,0
1983.37988,Other,109
1983.37988,Star,0
1983.37714,Other,109
1983.37714,Star,0
1983.3744,Other,110
1983.3744,Star,0
1983.37166,Other,108
1983.37166,Star,0
1983.36893,Other,108
1983.36893,Star,0
1983.36619,Other,109
1983.36619,Star,0
1983.36345,Other,109
1983.36345,Star,0
1983.36071,Other,109.1
1983.36071,Star,0
1983.35797,Other,111
1983.35797,Star,0
1983.35524,Other,112
1983.35524,Star,0
1983.3525,Other,112
1983.3525,Star,0
1983.34976,Other,112
1983.34976,Star,0
1983.34702,Other,112
1983.34702,Star,0
1983.34428,Other,111.9
1983.34428,Star,0
1983.34155,Other,110
1983.34155,Star,0
1983.33881,Other,110
1983.33881,Star,0
1983.33607,Other,110
1983.33607,Star,0
1983.33333,Other,110
1983.33333,Star,0
1983.3306,Other,110.9
1983.3306,Star,0
1983.32786,Other,111.9
1983.32786,Star,0
1983.32512,Other,113
1983.32512,Star,0
1983.32238,Other,113
1983.32238,Star,0
1983.31964,Other,111
1983.31964,Star,0
1983.31691,Other,111
1983.31691,Star,0
1983.31417,Other,110
1983.31417,Star,0
1983.31143,Other,108
1983.31143,Star,0
1983.30869,Other,108
1983.30869,Star,0
1983.30595,Other,108.1
1983.30595,Star,0
1983.30322,Other,109
1983.30322,Star,0
1983.30048,Other,110
1983.30048,Star,0
1983.29774,Other,108
1983.29774,Star,0
1983.295,Other,106
1983.295,Star,0
1983.29227,Other,106
1983.29227,Star,0
1983.28953,Other,105.9
1983.28953,Star,0
1983.28679,Other,107
1983.28679,Star,0
1983.28405,Other,107
1983.28405,Star,0
1983.28131,Other,107
1983.28131,Star,0
1983.27858,Other,107
1983.27858,Star,0
1983.27584,Other,106.9
1983.27584,Star,0
1983.2731,Other,107.9
1983.2731,Star,0
1983.27036,Other,108.9
1983.27036,Star,0
1983.26762,Other,112
1983.26762,Star,0
1983.26489,Other,109.1
1983.26489,Star,0
1983.26215,Other,109
1983.26215,Star,0
1983.25941,Other,107
1983.25941,Star,0
1983.25667,Other,107
1983.25667,Star,0
1983.25394,Other,107
1983.25394,Star,0
1983.2512,Other,107.1
1983.2512,Star,0
1983.24846,Other,105
1983.24846,Star,0
1983.24572,Other,106
1983.24572,Star,0
1983.24298,Other,105
1983.24298,Star,0
1983.24025,Other,107
1983.24025,Star,0
1983.23751,Other,108
1983.23751,Star,0
1983.23477,Other,107.9
1983.23477,Star,0
1983.23203,Other,109
1983.23203,Star,0
1983.2293,Other,109
1983.2293,Star,0
1983.22656,Other,109
1983.22656,Star,0
1983.22382,Other,109
1983.22382,Star,0
1983.22108,Other,109
1983.22108,Star,0
1983.21834,Other,108.9
1983.21834,Star,0
1983.21561,Other,108.9
1983.21561,Star,0
1983.21287,Other,109
1983.21287,Star,0
1983.21013,Other,109.1
1983.21013,Star,0
1983.20739,Other,109.1
1983.20739,Star,0
1983.20465,Other,110
1983.20465,Star,0
1983.20192,Other,108.1
1983.20192,Star,0
1983.19918,Other,106
1983.19918,Star,0
1983.19644,Other,108.1
1983.19644,Star,0
1983.1937,Other,109.1
1983.1937,Star,0
1983.19097,Other,107
1983.19097,Star,0
1983.18823,Other,106
1983.18823,Star,0
1983.18549,Other,106
1983.18549,Star,0
1983.18275,Other,106
1983.18275,Star,0
1983.18001,Other,106
1983.18001,Star,0
1983.17728,Other,106
1983.17728,Star,0
1983.17454,Other,106
1983.17454,Star,0
1983.1718,Other,108
1983.1718,Star,0
1983.16906,Other,108
1983.16906,Star,0
1983.16632,Other,109
1983.16632,Star,0
1983.16359,Other,105
1983.16359,Star,0
1983.16085,Other,106
1983.16085,Star,0
1983.15811,Other,106
1983.15811,Star,0
1983.15537,Other,106
1983.15537,Star,0
1983.15264,Other,106
1983.15264,Star,0
1983.1499,Other,104
1983.1499,Star,0
1983.14716,Other,105
1983.14716,Star,0
1983.14442,Other,105
1983.14442,Star,0
1983.14168,Other,107
1983.14168,Star,0
1983.13895,Other,107
1983.13895,Star,0
1983.13621,Other,105
1983.13621,Star,0
1983.13347,Other,105
1983.13347,Star,0
1983.13073,Other,105
1983.13073,Star,0
1983.12799,Other,105
1983.12799,Star,0
1983.12526,Other,106
1983.12526,Star,0
1983.12252,Other,107
1983.12252,Star,0
1983.11978,Other,107
1983.11978,Star,0
1983.11704,Other,107
1983.11704,Star,0
1983.11431,Other,107
1983.11431,Star,0
1983.11157,Other,107
1983.11157,Star,0
1983.10883,Other,106
1983.10883,Star,0
1983.10609,Other,106
1983.10609,Star,0
1983.10335,Other,106
1983.10335,Star,0
1983.10062,Other,107
1983.10062,Star,0
1983.09788,Other,105
1983.09788,Star,0
1983.09514,Other,105
1983.09514,Star,0
1983.0924,Other,105
1983.0924,Star,0
1983.08966,Other,105
1983.08966,Star,0
1983.08693,Other,105
1983.08693,Star,0
1983.08419,Other,105
1983.08419,Star,0
1983.08145,Other,105
1983.08145,Star,0
1983.07871,Other,106
1983.07871,Star,0
1983.07598,Other,106
1983.07598,Star,0
1983.07324,Other,107
1983.07324,Star,0
1983.0705,Other,105
1983.0705,Star,0
1983.06776,Other,105
1983.06776,Star,0
1983.06502,Other,105
1983.06502,Star,0
1983.06229,Other,105
1983.06229,Star,0
1983.05955,Other,106
1983.05955,Star,0
1983.05681,Other,106
1983.05681,Star,0
1983.05407,Other,106
1983.05407,Star,0
1983.05133,Other,106
1983.05133,Star,0
1983.0486,Other,106
1983.0486,Star,0
1983.04586,Other,106
1983.04586,Star,0
1983.04312,Other,106
1983.04312,Star,0
1983.04038,Other,106
1983.04038,Star,0
1983.03765,Other,106
1983.03765,Star,0
1983.03491,Other,106
1983.03491,Star,0
1983.03217,Other,106
1983.03217,Star,0
1983.02943,Other,106
1983.02943,Star,0
1983.02669,Other,106
1983.02669,Star,0
1983.02396,Other,106
1983.02396,Star,0
1983.02122,Other,106
1983.02122,Star,0
1983.01848,Other,106
1983.01848,Star,0
1983.01574,Other,107
1983.01574,Star,0
1983.013,Other,109
1983.013,Star,0
1983.01027,Other,109
1983.01027,Star,0
1983.00753,Other,109
1983.00753,Star,0
1983.00479,Other,109
1983.00479,Star,0
1983.00205,Other,109
1983.00205,Star,0
1982.99932,Other,109
1982.99932,Star,0
1982.99658,Other,109
1982.99658,Star,0
1982.99384,Other,109
1982.99384,Star,0
1982.9911,Other,107
1982.9911,Star,0
1982.98836,Other,104
1982.98836,Star,0
1982.98563,Other,106
1982.98563,Star,0
1982.98289,Other,106
1982.98289,Star,0
1982.98015,Other,106
1982.98015,Star,0
1982.97741,Other,106
1982.97741,Star,0
1982.97467,Other,104
1982.97467,Star,0
1982.97194,Other,105
1982.97194,Star,0
1982.9692,Other,105
1982.9692,Star,0
1982.96646,Other,105
1982.96646,Star,0
1982.96372,Other,106
1982.96372,Star,0
1982.96099,Other,106
1982.96099,Star,0
1982.95825,Other,107
1982.95825,Star,0
1982.95551,Other,105
1982.95551,Star,0
1982.95277,Other,106
1982.95277,Star,0
1982.95003,Other,106
1982.95003,Star,0
1982.9473,Other,106
1982.9473,Star,0
1982.94456,Other,106.1
1982.94456,Star,0
1982.94182,Other,106
1982.94182,Star,0
1982.93908,Other,107
1982.93908,Star,0
1982.93634,Other,107
1982.93634,Star,0
1982.93361,Other,103
1982.93361,Star,0
1982.93087,Other,103.9
1982.93087,Star,0
1982.92813,Other,104
1982.92813,Star,0
1982.92539,Other,105
1982.92539,Star,0
1982.92266,Other,105
1982.92266,Star,0
1982.91992,Other,103
1982.91992,Star,0
1982.91718,Other,104
1982.91718,Star,0
1982.91444,Other,104
1982.91444,Star,0
1982.9117,Other,104
1982.9117,Star,0
1982.90897,Other,104
1982.90897,Star,0
1982.90623,Other,104.9
1982.90623,Star,0
1982.90349,Other,106
1982.90349,Star,0
1982.90075,Other,105
1982.90075,Star,0
1982.89802,Other,105
1982.89802,Star,0
1982.89528,Other,105.1
1982.89528,Star,0
1982.89254,Other,105
1982.89254,Star,0
1982.8898,Other,106
1982.8898,Star,0
1982.88706,Other,106.1
1982.88706,Star,0
1982.88433,Other,106
1982.88433,Star,0
1982.88159,Other,106
1982.88159,Star,0
1982.87885,Other,103.9
1982.87885,Star,0
1982.87611,Other,102
1982.87611,Star,0
1982.87337,Other,103.9
1982.87337,Star,0
1982.87064,Other,104
1982.87064,Star,0
1982.8679,Other,104.1
1982.8679,Star,0
1982.86516,Other,104
1982.86516,Star,0
1982.86242,Other,104
1982.86242,Star,0
1982.85969,Other,103
1982.85969,Star,0
1982.85695,Other,102
1982.85695,Star,0
1982.85421,Other,102
1982.85421,Star,0
1982.85147,Other,102
1982.85147,Star,0
1982.84873,Other,102
1982.84873,Star,0
1982.846,Other,102.9
1982.846,Star,0
1982.84326,Other,103
1982.84326,Star,0
1982.84052,Other,103.1
1982.84052,Star,0
1982.83778,Other,103
1982.83778,Star,0
1982.83504,Other,102.1
1982.83504,Star,0
1982.83231,Other,102.1
1982.83231,Star,0
1982.82957,Other,100
1982.82957,Star,0
1982.82683,Other,101
1982.82683,Star,0
1982.82409,Other,101
1982.82409,Star,0
1982.82136,Other,102
1982.82136,Star,0
1982.81862,Other,102
1982.81862,Star,0
1982.81588,Other,101.9
1982.81588,Star,0
1982.81314,Other,102
1982.81314,Star,0
1982.8104,Other,102
1982.8104,Star,0
1982.80767,Other,103
1982.80767,Star,0
1982.80493,Other,104
1982.80493,Star,0
1982.80219,Other,103.1
1982.80219,Star,0
1982.79945,Other,101
1982.79945,Star,0
1982.79671,Other,101
1982.79671,Star,0
1982.79398,Other,101
1982.79398,Star,0
1982.79124,Other,101.9
1982.79124,Star,0
1982.7885,Other,105
1982.7885,Star,0
1982.78576,Other,104.9
1982.78576,Star,0
1982.78303,Other,105.1
1982.78303,Star,0
1982.78029,Other,107
1982.78029,Star,0
1982.77755,Other,105
1982.77755,Star,0
1982.77481,Other,106
1982.77481,Star,0
1982.77207,Other,106
1982.77207,Star,0
1982.76934,Other,106
1982.76934,Star,0
1982.7666,Other,106
1982.7666,Star,0
1982.76386,Other,106
1982.76386,Star,0
1982.76112,Other,107
1982.76112,Star,0
1982.75838,Other,107
1982.75838,Star,0
1982.75565,Other,107
1982.75565,Star,0
1982.75291,Other,107
1982.75291,Star,0
1982.75017,Other,107
1982.75017,Star,0
1982.74743,Other,107
1982.74743,Star,0
1982.7447,Other,105
1982.7447,Star,0
1982.74196,Other,105
1982.74196,Star,0
1982.73922,Other,105
1982.73922,Star,0
1982.73648,Other,104
1982.73648,Star,0
1982.73374,Other,104
1982.73374,Star,0
1982.73101,Other,104
1982.73101,Star,0
1982.72827,Other,104
1982.72827,Star,0
1982.72553,Other,104
1982.72553,Star,0
1982.72279,Other,102
1982.72279,Star,0
1982.72005,Other,104
1982.72005,Star,0
1982.71732,Other,106
1982.71732,Star,0
1982.71458,Other,107
1982.71458,Star,0
1982.71184,Other,106.9
1982.71184,Star,0
1982.7091,Other,108
1982.7091,Star,0
1982.70637,Other,107
1982.70637,Star,0
1982.70363,Other,107
1982.70363,Star,0
1982.70089,Other,107
1982.70089,Star,0
1982.69815,Other,107.1
1982.69815,Star,0
1982.69541,Other,108
1982.69541,Star,0
1982.69268,Other,109
1982.69268,Star,0
1982.68994,Other,111
1982.68994,Star,0
1982.6872,Other,111
1982.6872,Star,0
1982.68446,Other,109
1982.68446,Star,0
1982.68172,Other,108.9
1982.68172,Star,0
1982.67899,Other,109
1982.67899,Star,0
1982.67625,Other,110
1982.67625,Star,0
1982.67351,Other,108
1982.67351,Star,0
1982.67077,Other,110
1982.67077,Star,0
1982.66804,Other,110.1
1982.66804,Star,0
1982.6653,Other,106
1982.6653,Star,0
1982.66256,Other,106
1982.66256,Star,0
1982.65982,Other,106
1982.65982,Star,0
1982.65708,Other,106
1982.65708,Star,0
1982.65435,Other,106
1982.65435,Star,0
1982.65161,Other,106
1982.65161,Star,0
1982.64887,Other,105
1982.64887,Star,0
1982.64613,Other,106
1982.64613,Star,0
1982.64339,Other,105.9
1982.64339,Star,0
1982.64066,Other,106
1982.64066,Star,0
1982.63792,Other,106
1982.63792,Star,0
1982.63518,Other,107.1
1982.63518,Star,0
1982.63244,Other,105
1982.63244,Star,0
1982.62971,Other,103
1982.62971,Star,0
1982.62697,Other,103
1982.62697,Star,0
1982.62423,Other,103
1982.62423,Star,0
1982.62149,Other,103
1982.62149,Star,0
1982.61875,Other,102.9
1982.61875,Star,0
1982.61602,Other,103
1982.61602,Star,0
1982.61328,Other,105
1982.61328,Star,0
1982.61054,Other,105
1982.61054,Star,0
1982.6078,Other,104
1982.6078,Star,0
1982.60507,Other,105
1982.60507,Star,0
1982.60233,Other,105
1982.60233,Star,0
1982.59959,Other,106
1982.59959,Star,0
1982.59685,Other,108
1982.59685,Star,0
1982.59411,Other,108
1982.59411,Star,0
1982.59138,Other,108
1982.59138,Star,0
1982.58864,Other,106
1982.58864,Star,0
1982.5859,Other,104
1982.5859,Star,0
1982.58316,Other,104
1982.58316,Star,0
1982.58042,Other,105.1
1982.58042,Star,0
1982.57769,Other,105
1982.57769,Star,0
1982.57495,Other,106.1
1982.57495,Star,0
1982.57221,Other,106
1982.57221,Star,0
1982.56947,Other,106
1982.56947,Star,0
1982.56674,Other,104
1982.56674,Star,0
1982.564,Other,105
1982.564,Star,0
1982.56126,Other,106
1982.56126,Star,0
1982.55852,Other,106
1982.55852,Star,0
1982.55578,Other,106
1982.55578,Star,0
1982.55305,Other,107.1
1982.55305,Star,0
1982.55031,Other,105
1982.55031,Star,0
1982.54757,Other,106.1
1982.54757,Star,0
1982.54483,Other,106
1982.54483,Star,0
1982.54209,Other,106
1982.54209,Star,0
1982.53936,Other,107
1982.53936,Star,0
1982.53662,Other,106
1982.53662,Star,0
1982.53388,Other,107
1982.53388,Star,0
1982.53114,Other,106.9
1982.53114,Star,0
1982.52841,Other,105
1982.52841,Star,0
1982.52567,Other,107
1982.52567,Star,0
1982.52293,Other,108
1982.52293,Star,0
1982.52019,Other,106
1982.52019,Star,0
1982.51745,Other,106
1982.51745,Star,0
1982.51472,Other,107
1982.51472,Star,0
1982.51198,Other,108
1982.51198,Star,0
1982.50924,Other,106
1982.50924,Star,0
1982.5065,Other,107
1982.5065,Star,0
1982.50376,Other,108
1982.50376,Star,0
1982.50103,Other,107.9
1982.50103,Star,0
1982.49829,Other,109
1982.49829,Star,0
1982.49555,Other,110.1
1982.49555,Star,0
1982.49281,Other,108
1982.49281,Star,0
1982.49008,Other,108
1982.49008,Star,0
1982.48734,Other,110
1982.48734,Star,0
1982.4846,Other,110
